comb08,comb08U,combE,displ,drive,fuelType,fuelType1,id,make,model,VClass,year,atvType,evMotor,createdOn,modifiedOn
28,28.3133,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,35001,Buick,Regal eAssist,Midsize Cars,2015,Hybrid,115V Li-Ion,Fri Jun 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
28,28.3133,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,35002,Buick,LaCrosse eAssist,Midsize Cars,2015,Hybrid,115V Li-Ion,Fri Jun 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
26,26.3065,0,2,All-Wheel Drive,Premium,Premium Gasoline,35113,Audi,Q5 Hybrid,Small Sport Utility Vehicle 4WD,2015,Hybrid,266V Li-Ion,Mon Jun 16 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
37,36.6693,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,35193,Hyundai,Sonata Hybrid,Midsize Cars,2015,Hybrid,270V Li-Ion,Thu Jun 26 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
37,36.5085,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,35194,Hyundai,Sonata Hybrid Limited,Midsize Cars,2015,Hybrid,270V Li-Ion,Thu Jun 26 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
41,41.237,0,2,Front-Wheel Drive,Regular,Regular Gasoline,35259,Ford,Fusion Hybrid FWD,Midsize Cars,2015,Hybrid,280V Li-Ion,Wed Jul 16 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
40,40,0,2,Front-Wheel Drive,Regular,Regular Gasoline,35272,Lincoln,MKZ Hybrid FWD,Midsize Cars,2015,Hybrid,280V Li-Ion,Wed Jul 16 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
37,36.6693,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,35442,Kia,Optima Hybrid,Midsize Cars,2015,Hybrid,270V Li-Ion,Mon Aug 04 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
36,35.9523,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,35443,Kia,Optima Hybrid EX,Midsize Cars,2015,Hybrid,270V Li-Ion,Mon Aug 04 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
28,27.6902,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,35525,Toyota,Highlander Hybrid AWD,Standard Sport Utility Vehicle 4WD,2015,Hybrid,288V Ni-MH,Tue Aug 12 00:00:00 EDT 2014,Tue Sep 11 00:00:00 EDT 2018
28,28.138,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,35526,Toyota,Highlander Hybrid AWD LE Plus,Standard Sport Utility Vehicle 4WD,2015,Hybrid,288V Ni-MH,Tue Aug 12 00:00:00 EDT 2014,Tue Sep 11 00:00:00 EDT 2018
28,27.9564,0,3,Rear-Wheel Drive,Premium,Premium Gasoline,35540,BMW,ActiveHybrid 3,Compact Cars,2015,Hybrid,374V Li-Ion,Wed Aug 20 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
26,25.6519,0,3,Rear-Wheel Drive,Premium,Premium Gasoline,35545,BMW,ActiveHybrid 5,Midsize Cars,2015,Hybrid,374V Li-Ion,Wed Aug 20 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
48,47.8398,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,35556,Toyota,Prius,Midsize Cars,2015,Hybrid,202V Ni-MH,Wed Aug 20 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
25,25.4387,0,3,Rear-Wheel Drive,Premium,Premium Gasoline,35562,BMW,ActiveHybrid 7L,Large Cars,2015,Hybrid,374V Li-Ion,Wed Aug 20 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
42,42,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,35614,Lexus,CT 200h,Compact Cars,2015,Hybrid,202V Ni-MH,Thu Sep 04 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
47,46.6875,0,2,Front-Wheel Drive,Regular,Regular Gasoline,35627,Honda,Accord Hybrid,Midsize Cars,2015,Hybrid,259V Li-Ion,Thu Sep 04 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
36,36.397,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,35657,Honda,CR-Z,Two Seaters,2015,Hybrid,144V Li-Ion,Thu Sep 11 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
33,33.3612,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,35658,Honda,CR-Z,Two Seaters,2015,Hybrid,144V Li-Ion,Thu Sep 11 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
44,43.8792,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,35667,Honda,Civic Hybrid,Compact Cars,2015,Hybrid,144V Li-Ion,Thu Sep 11 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
44,44.098,0,1.4,Front-Wheel Drive,Premium,Premium Gasoline,35673,Volkswagen,Jetta Hybrid,Compact Cars,2015,Hybrid,220V Li-Ion,Thu Sep 11 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
31,30.7417,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,35674,Infiniti,Q70 Hybrid,Midsize Cars,2015,Hybrid,346V Li-Ion,Thu Sep 11 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
40,39.6361,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,35716,Lexus,ES 300h,Midsize Cars,2015,Hybrid,245V Ni-MH,Thu Sep 18 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
21,21.4108,0,3,All-Wheel Drive,Premium,Premium Gasoline,35731,Volkswagen,Touareg Hybrid,Standard Sport Utility Vehicle 4WD,2015,Hybrid,288V Ni-MH,Thu Sep 18 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
40,40.0665,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,35736,Toyota,Camry Hybrid LE,Midsize Cars,2015,Hybrid,245V Ni-MH,Thu Sep 25 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
39,38.5392,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,35737,Toyota,Camry Hybrid XLE/SE,Midsize Cars,2015,Hybrid,245V Ni-MH,Thu Sep 25 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
39,38.5532,0,2,Front-Wheel Drive,Regular,Regular Gasoline,35738,Ford,C-MAX Hybrid FWD,Large Cars,2015,Hybrid,280V Li-Ion,Thu Sep 25 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
31,31,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,35768,Infiniti,Q50 Hybrid,Compact Cars,2015,Hybrid,346V Li-Ion,Mon Oct 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
30,30.0357,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,35769,Infiniti,Q50S Hybrid,Compact Cars,2015,Hybrid,346V Li-Ion,Mon Oct 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
30,30.3575,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,35770,Infiniti,Q50 Hybrid AWD,Compact Cars,2015,Hybrid,346V Li-Ion,Mon Oct 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
28,28.2413,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,35771,Infiniti,Q50S Hybrid AWD,Compact Cars,2015,Hybrid,346V Li-Ion,Mon Oct 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
50,49.5553,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,35775,Toyota,Prius c,Compact Cars,2015,Hybrid,144V Ni-MH,Mon Oct 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
31,31.3286,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,35779,Lexus,GS 450h,Midsize Cars,2015,Hybrid,288V Ni-MH,Mon Oct 06 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
40,39.6361,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,35780,Toyota,Avalon Hybrid,Midsize Cars,2015,Hybrid,245V Ni-MH,Mon Oct 06 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
41,40.7861,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,35782,Toyota,Prius v,Midsize Station Wagons,2015,Hybrid,202V Ni-MH,Mon Oct 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
32,32.3028,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,35785,Lexus,NX 300h,Small Sport Utility Vehicle 2WD,2015,Hybrid,245V Ni-MH,Mon Oct 06 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
31,31.4881,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,35788,Lexus,NX 300h AWD,Small Sport Utility Vehicle 4WD,2015,Hybrid,245V Ni-MH,Mon Oct 06 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
31,30.9993,0,2,All-Wheel Drive,Regular,Regular Gasoline,35791,Subaru,XV Crosstrek Hybrid AWD,Small Sport Utility Vehicle 4WD,2015,Hybrid,101V Ni-MH,Mon Oct 06 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
26,26,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,35830,Infiniti,QX60 Hybrid FWD,Standard Sport Utility Vehicle 2WD,2015,Hybrid,144V Li-Ion,Thu Oct 09 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
26,26,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,35831,Nissan,Pathfinder Hybrid 2WD,Standard Sport Utility Vehicle 2WD,2015,Hybrid,144V Li-Ion,Thu Oct 09 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
26,26,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,35836,Infiniti,QX60 Hybrid AWD,Standard Sport Utility Vehicle 4WD,2015,Hybrid,144V Li-Ion,Thu Oct 09 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
26,26,0,2.5,4-Wheel Drive,Regular,Regular Gasoline,35840,Nissan,Pathfinder Hybrid 4WD,Standard Sport Utility Vehicle 4WD,2015,Hybrid,144V Li-Ion,Thu Oct 09 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
14,13.7524,0,6.3,Rear-Wheel Drive,Premium,Premium Gasoline,35841,Ferrari,LaFerrari Hybrid,Two Seaters,2014,Hybrid,Two 480V Li-Ion,Mon Oct 13 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
25,25.3957,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,35890,Mercedes-Benz,E400 Hybrid,Midsize Cars,2015,Hybrid,126V Li-Ion,Thu Nov 06 00:00:00 EST 2014,Mon Sep 26 00:00:00 EDT 2016
20,20.4375,0,5,All-Wheel Drive,Premium,Premium Gasoline,35904,Lexus,LS 600h L,Midsize Cars,2015,Hybrid,288V Ni-MH,Thu Nov 20 00:00:00 EST 2014,Wed Apr 05 00:00:00 EDT 2017
30,29.5515,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,36047,Acura,RLX Hybrid,Midsize Cars,2016,Hybrid,260V Li-Ion,Fri Feb 27 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017
40,39.5773,0,2,Front-Wheel Drive,Regular,Regular Gasoline,36100,Hyundai,Sonata Hybrid,Midsize Cars,2016,Hybrid,270V Li-Ion,Tue Mar 17 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
41,40.657,0,2,Front-Wheel Drive,Regular,Regular Gasoline,36101,Hyundai,Sonata Hybrid SE,Midsize Cars,2016,Hybrid,270V Li-Ion,Tue Mar 17 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
41,41.3481,0,2,Front-Wheel Drive,Regular,Regular Gasoline,36160,Ford,Fusion Hybrid FWD,Midsize Cars,2016,Hybrid,280V Li-Ion,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
40,40,0,2,Front-Wheel Drive,Regular,Regular Gasoline,36161,Lincoln,MKZ Hybrid FWD,Midsize Cars,2016,Hybrid,280V Li-Ion,Thu Apr 09 00:00:00 EDT 2015,Fri Dec 02 00:00:00 EST 2016
26,26.3065,0,2,All-Wheel Drive,Premium,Premium Gasoline,36424,Audi,Q5 Hybrid,Small Sport Utility Vehicle 4WD,2016,Hybrid,266V Li-Ion,Wed Jun 24 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
28,28.3133,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,36459,Buick,Regal eAssist,Midsize Cars,2016,Hybrid,115V Li-Ion,Thu Jul 02 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
28,28.3133,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,36460,Buick,LaCrosse eAssist,Midsize Cars,2016,Hybrid,115V Li-Ion,Thu Jul 02 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
37,36.6693,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,36469,Kia,Optima Hybrid,Midsize Cars,2016,Hybrid,270V Li-Ion,Thu Jul 02 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
36,35.9523,0,2.4,Front-Wheel Drive,Regular,Regular Gasoline,36470,Kia,Optima Hybrid EX,Midsize Cars,2016,Hybrid,270V Li-Ion,Thu Jul 02 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
40,39.6361,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,36749,Lexus,ES 300h,Midsize Cars,2016,Hybrid,245V Ni-MH,Thu Aug 06 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
40,40.0665,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,36796,Toyota,Camry Hybrid LE,Midsize Cars,2016,Hybrid,245V Ni-MH,Wed Aug 12 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
39,38.5448,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,36797,Toyota,Camry Hybrid XLE/SE,Midsize Cars,2016,Hybrid,245V Ni-MH,Wed Aug 12 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
44,44.3466,0,1.4,Front-Wheel Drive,Premium,Premium Gasoline,36821,Volkswagen,Jetta Hybrid,Compact Cars,2016,Hybrid,220V Li-Ion,Tue Aug 18 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
31,30.9993,0,2,All-Wheel Drive,Regular,Regular Gasoline,36833,Subaru,XV Crosstrek Hybrid AWD,Small Sport Utility Vehicle 4WD,2016,Hybrid,101V Ni-MH,Tue Aug 18 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
41,40.9372,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,36855,Toyota,Prius v,Midsize Station Wagons,2016,Hybrid,202V Ni-MH,Wed Aug 26 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
42,41.5854,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,36890,Lexus,CT 200h,Compact Cars,2016,Hybrid,202V Ni-MH,Fri Sep 04 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
39,38.5532,0,2,Front-Wheel Drive,Regular,Regular Gasoline,36915,Ford,C-MAX Hybrid FWD,Large Cars,2016,Hybrid,280V Li-Ion,Wed Sep 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
32,32.299,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,37057,Lexus,NX 300h,Small Sport Utility Vehicle 2WD,2016,Hybrid,245V Ni-MH,Mon Oct 19 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
31,31.4862,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,37061,Lexus,NX 300h AWD,Small Sport Utility Vehicle 4WD,2016,Hybrid,245V Ni-MH,Mon Oct 19 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
20,20.436,0,5,All-Wheel Drive,Premium,Premium Gasoline,37082,Lexus,LS 600h L,Midsize Cars,2016,Hybrid,288V Ni-MH,Wed Oct 28 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
50,49.5456,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,37092,Toyota,Prius c,Compact Cars,2016,Hybrid,144V Ni-MH,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
33,33.3612,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,37093,Honda,CR-Z,Two Seaters,2016,Hybrid,144V Li-Ion,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
36,36.397,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,37094,Honda,CR-Z,Two Seaters,2016,Hybrid,144V Li-Ion,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017
40,39.6361,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,37104,Toyota,Avalon Hybrid,Midsize Cars,2016,Hybrid,245V Ni-MH,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017
30,30.3393,0,3.5,Front-Wheel Drive,Premium,Premium Gasoline,37107,Lexus,RX 450h,Small Sport Utility Vehicle 2WD,2016,Hybrid,288V Ni-MH,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017
32,32.2485,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,37110,Toyota,RAV4 Hybrid AWD,Small Sport Utility Vehicle 4WD,2016,Hybrid,245V Ni-MH,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017
30,29.5132,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,37111,Lexus,RX 450h AWD,Standard Sport Utility Vehicle 4WD,2016,Hybrid,288V Ni-MH,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017
26,25.6519,0,3,Rear-Wheel Drive,Premium,Premium Gasoline,37112,BMW,ActiveHybrid 5,Midsize Cars,2016,Hybrid,374V Li-Ion,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
31,30.7417,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,37115,Infiniti,Q70 Hybrid,Midsize Cars,2016,Hybrid,346V Li-Ion,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
28,27.5209,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,37127,Toyota,Highlander Hybrid AWD,Standard Sport Utility Vehicle 4WD,2016,Hybrid,288V Ni-MH,Thu Nov 12 00:00:00 EST 2015,Tue Sep 11 00:00:00 EDT 2018
28,28.138,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,37128,Toyota,Highlander Hybrid AWD LE Plus,Standard Sport Utility Vehicle 4WD,2016,Hybrid,288V Ni-MH,Thu Nov 12 00:00:00 EST 2015,Tue Sep 11 00:00:00 EDT 2018
31,31.3286,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,37148,Lexus,GS 450h,Midsize Cars,2016,Hybrid,288V Ni-MH,Wed Dec 02 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017
52,52.0824,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,37163,Toyota,Prius,Midsize Cars,2016,Hybrid,202V Ni-MH,Thu Dec 17 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
56,55.7,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,37164,Toyota,Prius Eco,Midsize Cars,2016,Hybrid,207V Li-Ion,Thu Dec 17 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
30,30.0357,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,37250,Infiniti,Q50 Hybrid,Compact Cars,2016,Hybrid,346V Li-Ion,Tue Feb 02 00:00:00 EST 2016,Mon Sep 26 00:00:00 EDT 2016
28,28.2413,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,37251,Infiniti,Q50 Hybrid AWD,Compact Cars,2016,Hybrid,346V Li-Ion,Tue Feb 02 00:00:00 EST 2016,Mon Sep 26 00:00:00 EDT 2016
29,28.6088,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,37268,Nissan,Murano Hybrid FWD,Midsize Station Wagons,2016,Hybrid,144V Li-Ion,Wed Feb 10 00:00:00 EST 2016,Wed Apr 05 00:00:00 EDT 2017
27,27.2543,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,37269,Nissan,Murano Hybrid AWD,Midsize Station Wagons,2016,Hybrid,144V Li-Ion,Wed Feb 10 00:00:00 EST 2016,Wed Apr 05 00:00:00 EDT 2017
26,26,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,37282,Infiniti,QX60 Hybrid FWD,Standard Sport Utility Vehicle 2WD,2016,Hybrid,144V Li-Ion,Wed Feb 24 00:00:00 EST 2016,Wed Apr 05 00:00:00 EDT 2017
26,26,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,37283,Infiniti,QX60 Hybrid AWD,Standard Sport Utility Vehicle 4WD,2016,Hybrid,144V Li-Ion,Wed Feb 24 00:00:00 EST 2016,Wed Apr 05 00:00:00 EDT 2017
46,46.3086,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,37297,Chevrolet,Malibu Hybrid,Midsize Cars,2016,Hybrid,300V Li-Ion,Thu Mar 10 00:00:00 EST 2016,Mon Sep 26 00:00:00 EDT 2016
20,19.8641,0,5.3,Rear-Wheel Drive,Regular,Regular Gasoline,37370,Chevrolet,Silverado 15 Hybrid 2WD,Standard Pickup Trucks 2WD,2016,Hybrid,86V Li-Ion,Tue Apr 12 00:00:00 EDT 2016,Mon Sep 26 00:00:00 EDT 2016
20,19.8641,0,5.3,Rear-Wheel Drive,Regular,Regular Gasoline,37371,GMC,Sierra 15 Hybrid 2WD,Standard Pickup Trucks 2WD,2016,Hybrid,86V Li-Ion,Tue Apr 12 00:00:00 EDT 2016,Mon Sep 26 00:00:00 EDT 2016
18,18.1598,0,5.3,4-Wheel Drive,Regular,Regular Gasoline,37372,Chevrolet,Silverado 15 Hybrid 4WD,Standard Pickup Trucks 4WD,2016,Hybrid,86V Li-Ion,Tue Apr 12 00:00:00 EDT 2016,Mon Sep 26 00:00:00 EDT 2016
18,18.1598,0,5.3,4-Wheel Drive,Regular,Regular Gasoline,37373,GMC,Sierra 15 Hybrid 4WD,Standard Pickup Trucks 4WD,2016,Hybrid,86V Li-Ion,Tue Apr 12 00:00:00 EDT 2016,Mon Sep 26 00:00:00 EDT 2016
42,42.3238,0,2,Front-Wheel Drive,Regular,Regular Gasoline,37383,Ford,Fusion Hybrid FWD,Midsize Cars,2017,Hybrid,280V Li-Ion,Wed Apr 20 00:00:00 EDT 2016,Fri Dec 02 00:00:00 EST 2016
40,40,0,2,Front-Wheel Drive,Regular,Regular Gasoline,37385,Lincoln,MKZ Hybrid FWD,Midsize Cars,2017,Hybrid,280V Li-Ion,Wed Apr 20 00:00:00 EDT 2016,Tue Sep 13 00:00:00 EDT 2016
21,21,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,37436,Acura,NSX Hybrid,Two Seaters,2017,Hybrid,260V Li-Ion,Tue May 10 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
41,40.8872,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,37463,Toyota,Prius v,Midsize Station Wagons,2017,Hybrid,202V Ni-MH,Tue May 24 00:00:00 EDT 2016,Wed Oct 26 00:00:00 EDT 2016
42,41.5653,0,2,Front-Wheel Drive,Regular,Regular Gasoline,37531,Hyundai,Sonata Hybrid SE,Midsize Cars,2017,Hybrid,270V Li-Ion,Fri Jun 10 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
40,40.1572,0,2,Front-Wheel Drive,Regular,Regular Gasoline,37532,Hyundai,Sonata Hybrid,Midsize Cars,2017,Hybrid,270V Li-Ion,Fri Jun 10 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
42,41.5854,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,37619,Lexus,CT 200h,Compact Cars,2017,Hybrid,202V Ni-MH,Thu Jul 07 00:00:00 EDT 2016,Tue Nov 22 00:00:00 EST 2016
20,19.8646,0,5.3,Rear-Wheel Drive,Regular,Regular Gasoline,37640,Chevrolet,Silverado 15 Hybrid 2WD,Standard Pickup Trucks 2WD,2017,Hybrid,86V Li-Ion,Thu Jul 07 00:00:00 EDT 2016,Fri Dec 02 00:00:00 EST 2016
20,19.8646,0,5.3,Rear-Wheel Drive,Regular,Regular Gasoline,37644,GMC,Sierra 15 Hybrid 2WD,Standard Pickup Trucks 2WD,2017,Hybrid,86V Li-Ion,Thu Jul 07 00:00:00 EDT 2016,Wed Jul 19 00:00:00 EDT 2017
18,18.1598,0,5.3,4-Wheel Drive,Regular,Regular Gasoline,37649,Chevrolet,Silverado 15 Hybrid 4WD,Standard Pickup Trucks 4WD,2017,Hybrid,86V Li-Ion,Thu Jul 07 00:00:00 EDT 2016,Fri Dec 02 00:00:00 EST 2016
18,18.1598,0,5.3,4-Wheel Drive,Regular,Regular Gasoline,37655,GMC,Sierra 15 Hybrid 4WD,Standard Pickup Trucks 4WD,2017,Hybrid,86V Li-Ion,Thu Jul 07 00:00:00 EDT 2016,Wed Jul 19 00:00:00 EDT 2017
48,47.6804,0,2,Front-Wheel Drive,Regular,Regular Gasoline,37825,Honda,Accord Hybrid,Midsize Cars,2017,Hybrid,259V Li-Ion,Wed Jul 27 00:00:00 EDT 2016,Fri Sep 09 00:00:00 EDT 2016
42,41.9017,0,2,Front-Wheel Drive,Regular,Regular Gasoline,37826,Kia,Optima Hybrid,Midsize Cars,2017,Hybrid,270V Li-Ion,Wed Jul 27 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
40,40.0665,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,37828,Toyota,Camry Hybrid LE,Midsize Cars,2017,Hybrid,245V Ni-MH,Wed Jul 27 00:00:00 EDT 2016,Wed Oct 26 00:00:00 EDT 2016
38,38.4949,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,37829,Toyota,Camry Hybrid XLE/SE,Midsize Cars,2017,Hybrid,245V Ni-MH,Wed Jul 27 00:00:00 EDT 2016,Wed Oct 26 00:00:00 EDT 2016
29,29,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,37920,Acura,RLX Hybrid,Midsize Cars,2017,Hybrid,260V Li-Ion,Tue Aug 02 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
13,12.9973,0,6.3,Part-time 4-Wheel Drive,Premium,Premium Gasoline,38047,Ferrari,LaFerrari Aperta,Two Seaters,2017,Hybrid,Two 444V Li-Ion,Thu Aug 25 00:00:00 EDT 2016,Tue Apr 11 00:00:00 EDT 2017
52,51.8149,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,38061,Toyota,Prius,Midsize Cars,2017,Hybrid,207V Li-Ion,Thu Aug 25 00:00:00 EDT 2016,Wed Oct 26 00:00:00 EDT 2016
